directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,mu2,kappa2,prob2,number of files,filenames
255_09,1,2264085.8329797541,4528179.6659595082,4528192.4377869116,626.73617560927823,2.9779639344442073e-53,449214.51070000033,0.037523137181518049,620.11316445018917,0.99992817288975044,1.0,3,78.1263096167517,2.1818021529599014,0.15516784071608425,103.65661964241029,2.1818021529599014,0.15516784071608425,91.82147286094191,0.540787229448017,0.6896643185678315,4,"P0028_orientationJ_ImageJ.txt, P0027_orientationJ_ImageJ.txt, P0025_orientationJ_ImageJ.txt, P0026_orientationJ_ImageJ.txt"
258_09,1,2859659.0783021324,5719326.1566042649,5719338.9284316683,1415.8429028603318,8.8718285415330717e-195,592718.03580000007,0.042385855279348593,1051.8751578070357,0.99833184903053329,1.0,3,86.61012865364596,3.7059731734030636,0.2987324368872252,103.84809973980094,3.7059731734030636,0.2987324368872252,96.84840400860934,0.42026329461606876,0.40253512622554966,4,"P0029_orientationJ_ImageJ.txt, P0032_orientationJ_ImageJ.txt, P0031_orientationJ_ImageJ.txt, P0030_orientationJ_ImageJ.txt"
261_09,1,4139745.3500060672,8279498.7000121344,8279511.4718395378,357.39323324816576,3.0657625827792105e-15,802683.2011000003,0.020011533105900276,322.77507598253453,0.99999954173710381,1.0,3,81.550471604897,1.7319125369838364,0.25544223630058355,115.81580762728251,1.7319125369838364,0.25544223630058355,3.8541816623763463,0.39048565028962356,0.48911552739883296,4,"P0035_orientationJ_ImageJ.txt, P0034_orientationJ_ImageJ.txt, P0033_orientationJ_ImageJ.txt, P0036_orientationJ_ImageJ.txt"
264_09,1,2666400.3830390414,5332808.7660780828,5332821.5379054863,1759.60401145162,1.8480430028404291e-261,527827.87420000008,0.061467614206769224,1961.2001923995244,0.99118341496872364,1.0,3,105.41285587145873,0.9961431956039747,0.476987654309127,132.75828527559642,0.9961431956039747,0.476987654309127,173.1209794956227,3.0822896329238603,0.04602469138174602,4,"P0037_orientationJ_ImageJ.txt, P0039_orientationJ_ImageJ.txt, P0040_orientationJ_ImageJ.txt, P0038_orientationJ_ImageJ.txt"
267_09,1,1743989.0139525256,3487986.0279050511,3487998.7997324546,1704.3190659582579,1.2637732107797463e-250,346772.78600000002,0.078323495336552501,2060.3185406998214,0.99628753460400776,1.0,3,82.57835689672639,1.4080349692427563,0.43502618373138496,106.92137361768525,1.4080349692427563,0.43502618373138496,177.16232551546497,1.1333981758900236,0.12994763253723002,4,"P0041_orientationJ_ImageJ.txt, P0043_orientationJ_ImageJ.txt, P0042_orientationJ_ImageJ.txt, P0044_orientationJ_ImageJ.txt"
270_09,1,1971568.9492609303,3943145.8985218606,3943158.6703492641,688.30788813367394,3.379194286980806e-63,440197.52579999983,0.053549180455684992,1219.4710417090844,0.99913838450971648,1.0,3,93.22331078418323,4.135233672206495,0.3862388629096455,105.63962623921896,4.135233672206495,0.3862388629096455,105.44094315359798,1.0449665575866036,0.22752227418070897,4,"P0047_orientationJ_ImageJ.txt, P0048_orientationJ_ImageJ.txt, P0045_orientationJ_ImageJ.txt, P0046_orientationJ_ImageJ.txt"
273_09,1,3106118.0421972815,6212244.084394563,6212256.8562219664,950.36056532601447,2.6711874505648054e-108,656144.32700000016,0.032787395242023433,686.80261706376336,0.99990195186149466,1.0,3,76.97614809305456,3.33791850273717,0.3493696634831322,92.7439900426977,3.33791850273717,0.3493696634831322,87.15945931975295,0.4857014338827156,0.3012606730337356,4,"P0049_orientationJ_ImageJ.txt, P0052_orientationJ_ImageJ.txt, P0051_orientationJ_ImageJ.txt, P0050_orientationJ_ImageJ.txt"
276_09,1,838793.8294379313,1677595.6588758626,1677608.4307032661,571.04937703593225,1.4693929900867605e-44,173927.05520000003,0.051671754603898438,461.29186738060378,0.99998688636384281,1.0,3,81.24700418981692,3.8404600542175915,0.2863684920914231,98.34453509882003,3.8404600542175915,0.2863684920914231,90.52072989051459,0.48622226628233367,0.4272630158171538,4,"P0056_orientationJ_ImageJ.txt, P0054_orientationJ_ImageJ.txt, P0053_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
279_09,1,1986233.5618998115,3972475.123799623,3972487.8956270264,1603.3085316220433,6.2623192950292998e-231,391455.59990000009,0.060261980035686044,1379.199595159057,0.99838311360284915,1.0,3,71.77972289639611,1.2154280767645962,0.43556486364074287,98.60356630578164,1.2154280767645962,0.43556486364074287,2.7578708817049664,1.286356496055252,0.12887027271851426,4,"P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
282_09,1,1854102.0521228288,3708212.1042456576,3708224.876073061,702.11801710137433,1.8040596624242523e-65,373133.2664000002,0.045487660703450991,763.43024634955111,0.99961976682673892,1.0,3,67.72913885845934,1.3868230745763062,0.4314904682968146,90.69717203887961,1.3868230745763062,0.4314904682968146,113.16209076793325,0.33767152513353904,0.13701906340637085,4,"P0064_orientationJ_ImageJ.txt, P0061_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt"
285_09,1,3521986.5580681805,7043981.1161363609,7043993.8879637644,3617.4365740422004,0.0,715401.38759999967,0.066603675940725568,3058.2785820636809,0.99569602122595879,1.0,3,69.25948609710989,3.6369390451034174,0.230747052154437,89.1949576055998,3.6369390451034174,0.230747052154437,78.73047105325884,0.48713936030232785,0.5385058956911261,4,"P0067_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
288_09,1,1966674.6518068698,3933357.3036137396,3933370.075441143,1133.6258065774337,1.2230380815513465e-141,413318.89480000007,0.0572792000680626,1383.4329706275664,0.97906649299316428,1.0,3,83.96832978349107,2.156637867236158,0.4516463525719852,101.53999577874188,2.156637867236158,0.4516463525719852,139.1222533507765,0.6049581629935457,0.09670729485602954,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
291_09,1,1460414.6957384872,2920837.3914769744,2920850.1633043778,1092.7448354699479,4.1650054045914188e-134,286966.87069999997,0.068737089706194784,1353.5357161756313,0.99284742588099029,1.0,3,105.46019406708334,1.094637092133309,0.45316723073014825,133.1393536181141,1.094637092133309,0.45316723073014825,26.50037316453165,3.8783207853582042,0.09366553853970346,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
294_09,1,1917460.2227389759,3834928.4454779518,3834941.2173053552,239.95015958329756,0.00039718318434501675,381287.01470000012,0.028565195227171141,313.32240710337845,0.99999964793248663,1.0,3,87.7839583070735,1.267524697907033,0.4592301068850458,112.4909109570035,1.267524697907033,0.4592301068850458,8.173622868451776,1.5967231867726397,0.08153978622990843,4,"P0078_orientationJ_ImageJ.txt, P0080_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt"
297_09,1,2117801.9003747385,4235611.800749477,4235624.5725768805,696.20407464282596,1.7029081154236349e-64,462296.20450000017,0.037293502567340507,629.80081491140891,0.99992384691390501,1.0,3,81.98579705787549,3.1385699383761585,0.3991440642276392,96.15594767728551,3.1385699383761585,0.3991440642276392,91.60518691591722,0.8921599421293677,0.20171187154472153,4,"P0084_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
300_09,1,1665229.4449598079,3330466.8899196158,3330479.6617470193,1165.1610130665022,1.7560336933673898e-147,357722.68759999995,0.063363268123785732,1450.5600312911156,0.98437269024446383,1.0,3,98.56356785685988,2.4406970127985033,0.4658378823882975,114.35147929571538,2.4406970127985033,0.4658378823882975,151.92536032654922,0.7761943308315349,0.068324235223405,4,"P0086_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
303_09,1,2716331.1147174528,5432670.2294349056,5432683.001262309,820.8240933050356,1.558595690914114e-85,551819.40869999991,0.044293771198060862,1090.2425667118778,0.99512274198682305,1.0,3,74.16752129796316,1.5708756465466276,0.4602704160997408,95.2391561849768,1.5708756465466276,0.4602704160997408,152.13999151211203,1.0873081779635956,0.07945916780051848,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt"
306_09,1,2587185.8730227901,5174379.7460455801,5174392.5178729836,794.89281032263716,4.4590372697326843e-81,546674.13949999982,0.037160575430210244,772.55672292332679,0.99813384944544703,1.0,3,76.21872846411972,2.7073506531515017,0.39538167626688875,92.53983591355967,2.7073506531515017,0.39538167626688875,86.48861511211787,0.3743346120725255,0.20923664746622248,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0096_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
309_09,1,1952507.2468679543,3905022.4937359085,3905035.265563312,1188.0772980300728,9.5868759844381173e-152,394996.68699999998,0.058973474250205389,1364.0706174507332,0.99439661899380161,1.0,3,87.82445681084636,2.883865743998222,0.24361715747874535,108.84047383779891,2.883865743998222,0.24361715747874535,94.38890684224093,0.4712081104710102,0.5127656850425092,4,"P0097_orientationJ_ImageJ.txt, P0100_orientationJ_ImageJ.txt, P0098_orientationJ_ImageJ.txt, P0099_orientationJ_ImageJ.txt"
312_09,1,1622824.329427524,3245656.658855048,3245669.4306824515,1070.4122470259706,5.163661641040965e-130,358357.73800000013,0.061668827723151305,1354.1956188494078,0.99432909104564293,1.0,3,86.00426496063257,3.467193327599615,0.4091632905391546,99.59050798076781,3.467193327599615,0.4091632905391546,102.06222795244823,0.9112741133213619,0.18167341892169073,4,"P0103_orientationJ_ImageJ.txt, P0104_orientationJ_ImageJ.txt, P0101_orientationJ_ImageJ.txt, P0102_orientationJ_ImageJ.txt"
315_09,1,2050917.6518068654,4101843.3036137307,4101856.0754411342,713.81717792343079,2.0894287354320724e-67,446559.65500000003,0.046296960485658727,951.97142732800512,0.9984821805735129,1.0,3,80.42113959398613,3.8041239310408614,0.3701216821680917,94.21022244105956,3.8041239310408614,0.3701216821680917,89.64583238206386,0.7607035134061464,0.25975663566381657,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2833953.9850216806,5667915.9700433612,5667928.7418707646,297.84544768222565,6.4586892842797951e-09,594048.04340000008,0.03134428499600414,577.94027675010693,0.99993014824772175,1.0,3,79.49231860586434,2.8719127619758025,0.36689043662878784,96.19020746482424,2.8719127619758025,0.36689043662878784,93.73003127478866,0.36992974015840285,0.2662191267424243,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1458788.8347036187,2917585.6694072373,2917598.4412346408,764.07584423928552,7.8475518118316903e-76,318179.59600000014,0.044074669319972087,576.23799585581764,0.99999656752354582,1.0,3,84.77358009502109,4.804075108164672,0.32372898967190367,97.92787910229468,4.804075108164672,0.32372898967190367,92.48658955936081,0.9204900599796396,0.35254202065619267,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
324_09,1,2486459.13855079,4972926.2771015801,4972939.0489289835,315.26849518614756,1.2145484376399434e-10,496733.57899999991,0.026369636611987091,354.04605285976476,0.9999968678291663,1.0,3,101.99045046077664,1.2681064952020478,0.4680285406518931,125.88302982896316,1.2681064952020478,0.4680285406518931,10.024139068724287,1.6666693248242284,0.0639429186962138,4,"P0120_orientationJ_ImageJ.txt, P0118_orientationJ_ImageJ.txt, P0119_orientationJ_ImageJ.txt, P0117_orientationJ_ImageJ.txt"
327_09,1,2432827.7634942741,4865663.5269885482,4865676.2988159517,1229.6960667920011,1.6046937630498984e-159,514758.54859999992,0.046719103635323868,1121.0843375281454,0.99646125707020528,1.0,3,79.61437745947237,3.6518176908139486,0.22786100470351917,95.7722520494295,3.6518176908139486,0.22786100470351917,87.54610917854947,1.1356204425972944,0.5442779905929617,4,"P0122_orientationJ_ImageJ.txt, P0121_orientationJ_ImageJ.txt, P0123_orientationJ_ImageJ.txt, P0124_orientationJ_ImageJ.txt"
330_09,1,2623914.904721796,5247837.8094435921,5247850.5812709955,825.62841693727455,2.3067814285485165e-86,557266.2834999999,0.038128763494057173,807.20685114286664,0.9992652509137756,1.0,3,93.02877009884384,4.139374251909756,0.2191481521434559,108.76017900444039,4.139374251909756,0.2191481521434559,101.68309849715608,1.1692713425547916,0.5617036957130881,4,"P0128_orientationJ_ImageJ.txt, P0127_orientationJ_ImageJ.txt, P0129_orientationJ_ImageJ.txt, P0126_orientationJ_ImageJ.txt"
333_09,1,2140718.5990047893,4281445.1980095785,4281457.969836982,2337.0208074637967,0.0,483401.71799999982,0.064898113618404585,2019.5646713217345,0.98456325226547892,1.0,3,79.96495560265087,3.2540961299319355,0.4824786345610827,92.92939286178853,3.2540961299319355,0.4824786345610827,60.87532284201188,0.3246511347936194,0.0350427308778346,4,"P0130_orientationJ_ImageJ.txt, P0133_orientationJ_ImageJ.txt, P0132_orientationJ_ImageJ.txt, P0131_orientationJ_ImageJ.txt"
