directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
270_09,1,1971474.6474379757,3942959.2948759515,3942975.2596602058,505.13992961460275,5.131540570631219e-34,440197.52579999983,0.042318238493950576,785.15363443961019,0.99937783580150641,1.0,2,107.60819249563168,1.07927411665069,0.215940464120224,98.91361502755643,3.5154699756007664,0.7840595358797761,4,"P0047_orientationJ_ImageJ.txt, P0048_orientationJ_ImageJ.txt, P0045_orientationJ_ImageJ.txt, P0046_orientationJ_ImageJ.txt"
273_09,1,3105776.8416670649,6211563.6833341299,6211579.6481183842,272.14989832903933,2.7850028221215114e-06,656144.32700000016,0.028144215805438567,517.44564248057975,0.99996172117811521,1.0,2,30.19118296476816,0.11725124488836611,0.15299288361947888,85.87312478876137,2.355946409422083,0.8470071163805212,4,"P0049_orientationJ_ImageJ.txt, P0052_orientationJ_ImageJ.txt, P0051_orientationJ_ImageJ.txt, P0050_orientationJ_ImageJ.txt"
276_09,1,838638.93991972576,1677287.8798394515,1677303.8446237061,264.17745875260903,1.2203258712806176e-05,173927.05520000003,0.042556004843547469,317.87420946483923,0.99999954036519334,1.0,2,74.67392272971779,0.23822500204555488,0.2955427697780532,91.3685104177063,2.5252683428781784,0.7044572302219468,4,"P0056_orientationJ_ImageJ.txt, P0054_orientationJ_ImageJ.txt, P0053_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
279_09,1,1985583.1001907152,3971176.2003814303,3971192.1651656847,322.10663978495268,6.2499831164472732e-11,391455.59990000009,0.030246103234281042,355.400950209266,0.99999909757392758,1.0,2,25.04905620584848,0.4253233134520381,0.3037722232802222,89.64251666249925,1.2761179099604336,0.6962277767197778,4,"P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
282_09,1,1853964.6700856476,3707939.3401712952,3707955.3049555495,428.94229911964129,1.5493428686332452e-23,373133.2664000002,0.036235145789265753,483.02537832968449,0.99998589677831162,1.0,2,64.32379304436031,9.09627266036383,0.03542988390779006,81.63508656912644,1.0026820955103493,0.96457011609221,4,"P0064_orientationJ_ImageJ.txt, P0061_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt"
285_09,1,3520339.0546470215,7040688.1092940429,7040704.0740782972,371.6676418080844,2.0896323395964265e-16,715401.38759999967,0.027018528975553884,523.81491799117805,0.9999418445064242,1.0,2,69.72072273538983,0.5115562156839925,0.5152539944774487,83.1673031229017,2.655206286940061,0.48474600552255126,4,"P0067_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
288_09,1,1966594.9333695031,3933199.8667390062,3933215.8315232606,983.6257818292687,4.0005043607704665e-113,413318.89480000007,0.051581790847081962,1113.387064173626,0.99323658726741182,1.0,2,79.12192200908285,5.198678532886256,0.12139453008803126,96.72604819538056,1.5198664603619298,0.8786054699119688,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
291_09,1,1460086.7595110803,2920183.5190221607,2920199.483806415,434.36464944981918,3.0085330803124494e-24,286966.87069999997,0.040102899360512756,462.78793165852898,0.99997982035871724,1.0,2,117.13172202750485,0.8610968196104324,0.9310307592292019,24.497246155922497,5.494745619102635,0.06896924077079816,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
294_09,1,1917457.8553253354,3834925.7106506708,3834941.6754349251,235.06896783867774,0.0014007295195586481,381287.01470000012,0.026894234048275671,278.54727100834469,0.99999992115188829,0.99999999999999645,2,100.0743446605542,0.9723941674528861,0.9667247091423233,7.451104318569047,3.235761943974757,0.0332752908576767,4,"P0078_orientationJ_ImageJ.txt, P0080_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt"
297_09,1,2117658.1647027936,4235326.3294055872,4235342.2941898415,410.73742598152057,3.4375557502541661e-21,462296.20450000017,0.037223649915497918,637.58169311750214,0.99982661691909114,1.0,2,14.130793153976878,0.3722817624764861,0.037419361345283626,89.77599231941745,2.3727055910041526,0.9625806386547163,4,"P0084_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
300_09,1,1665015.9769582956,3330041.9539165911,3330057.9187008454,751.68285066579904,8.9669529549856043e-73,357722.68759999995,0.049076543798331346,896.69932728279866,0.99199462023723195,1.0,2,96.42033314911127,4.280328934576399,0.2232695896911667,111.33653417546945,1.7287393201382852,0.7767304103088334,4,"P0086_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
303_09,1,2716096.6548146727,5432203.3096293453,5432219.2744135996,351.31934847912191,4.5405514315035584e-14,551819.40869999991,0.028678393797669094,452.7329979935501,0.9999867284889753,1.0,2,76.4396923971079,2.336475435408214,0.32084238335163373,93.64491286639564,0.9238521827129599,0.6791576166483663,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt"
306_09,1,2587110.5569104915,5174231.1138209831,5174247.0786052374,642.35595019475409,6.9934804979881953e-55,546674.13949999982,0.038947941733074351,833.82831332516128,0.99867862851109179,1.0,2,178.58877159627315,0.4138094257428964,0.0716476638098756,84.84138758983654,2.0093843291887175,0.9283523361901244,4,"P0093_orientationJ_ImageJ.txt, P0094_orientationJ_ImageJ.txt, P0096_orientationJ_ImageJ.txt, P0095_orientationJ_ImageJ.txt"
309_09,1,1952391.6259022935,3904793.251804587,3904809.2165888413,961.60639514332831,3.4678757156847896e-109,394996.68699999998,0.05133025977299991,1026.7489440249251,0.99858362229769071,1.0,2,2.377449329953828,1.2873612139965724,0.07136130398398856,96.85178696191572,1.3568774119613438,0.9286386960160115,4,"P0097_orientationJ_ImageJ.txt, P0100_orientationJ_ImageJ.txt, P0098_orientationJ_ImageJ.txt, P0099_orientationJ_ImageJ.txt"
312_09,1,1622893.5527595037,3245797.1055190074,3245813.0703032617,1216.9410363667162,7.4293743265669705e-156,358357.73800000013,0.06284453742341671,1415.9426706606912,0.99078797140265373,1.0,2,92.06608991389358,3.096627081134052,0.7585041430912907,101.33335103143057,1.2151188409663702,0.24149585690870945,4,"P0103_orientationJ_ImageJ.txt, P0104_orientationJ_ImageJ.txt, P0101_orientationJ_ImageJ.txt, P0102_orientationJ_ImageJ.txt"
315_09,1,2050923.6360013436,4101857.2720026872,4101873.2367869415,725.52893541179367,2.059925545432672e-68,446559.65500000003,0.046361204681071598,954.57279997919363,0.99846656899036812,1.0,2,87.32517649427828,2.893474926665283,0.8408741777758815,93.75504147351735,0.43309687704135513,0.15912582222411856,4,"P0107_orientationJ_ImageJ.txt, P0105_orientationJ_ImageJ.txt, P0108_orientationJ_ImageJ.txt, P0106_orientationJ_ImageJ.txt"
318_09,1,2833939.410572561,5667888.8211451219,5667904.7859293763,268.44165629934298,5.5862394947719565e-06,594048.04340000008,0.028076820929615675,461.38029340812091,0.99999081455183469,1.0,2,87.748405969242,2.0834588182293947,0.8688328032950574,151.8112126077808,0.19932980373952222,0.1311671967049426,4,"P0112_orientationJ_ImageJ.txt, P0110_orientationJ_ImageJ.txt, P0111_orientationJ_ImageJ.txt, P0109_orientationJ_ImageJ.txt"
321_09,1,1458537.5125415777,2917085.0250831554,2917100.9898674097,272.02654834104783,2.8509305632926868e-06,318179.59600000014,0.037793956332190182,447.42910554711784,0.99999326248475129,1.0,2,88.22051942609447,0.697065909287479,0.2619592152348325,92.44681338782704,3.5381807746200353,0.7380407847651674,4,"P0116_orientationJ_ImageJ.txt, P0114_orientationJ_ImageJ.txt, P0113_orientationJ_ImageJ.txt, P0115_orientationJ_ImageJ.txt"
324_09,1,2486406.3420150331,4972822.6840300662,4972838.6488143206,207.9461351535063,0.040193871090278964,496733.57899999991,0.02328657305489764,270.82533389734527,0.99999995604371628,0.99999999999998734,2,114.64356322770207,1.006155662432301,0.9773101972878029,9.08822047667219,4.460184540714478,0.022689802712197095,4,"P0120_orientationJ_ImageJ.txt, P0118_orientationJ_ImageJ.txt, P0119_orientationJ_ImageJ.txt, P0117_orientationJ_ImageJ.txt"
327_09,1,2432364.7477633352,4864739.4955266705,4864755.4603109248,307.35324805746825,1.8690715870087948e-09,514758.54859999992,0.030903868672269449,489.38046067076061,0.99997599179943097,1.0,2,83.63005366241855,1.1411347210328209,0.5110680326503947,90.66334472477402,2.8831516552342564,0.4889319673496053,4,"P0122_orientationJ_ImageJ.txt, P0121_orientationJ_ImageJ.txt, P0123_orientationJ_ImageJ.txt, P0124_orientationJ_ImageJ.txt"
330_09,1,2623663.6821963554,5247337.3643927108,5247353.3291769652,320.61775068355081,8.8785530672511554e-11,557266.2834999999,0.030878940329689932,529.51703979100478,0.99995211224262115,1.0,2,92.14038026745736,0.5771660455155593,0.20391637664636147,102.2657096029849,2.3559199740229952,0.7960836233536385,4,"P0128_orientationJ_ImageJ.txt, P0127_orientationJ_ImageJ.txt, P0129_orientationJ_ImageJ.txt, P0126_orientationJ_ImageJ.txt"
333_09,1,2140443.5646567303,4280897.1293134606,4280913.0940977149,1847.8508652355731,2.7998538444391623e-277,483401.71799999982,0.063470634309651219,2165.3109068818958,0.3300273308250582,1.0,2,85.55464866215615,2.6091834533346994,0.9313939537936858,100.59379891141926,14.790907615684999,0.06860604620631415,4,"P0130_orientationJ_ImageJ.txt, P0133_orientationJ_ImageJ.txt, P0132_orientationJ_ImageJ.txt, P0131_orientationJ_ImageJ.txt"
336_09,1,2522891.2607674594,5045792.5215349188,5045808.4863191731,812.27089815641818,4.8082511477721346e-83,562283.98410000035,0.045942648250958937,1181.8314743720662,0.99607599970106497,1.0,2,93.1610842159034,0.9709624992227868,0.240585417174854,88.19109278378241,3.791826937957073,0.759414582825146,4,"P0135_orientationJ_ImageJ.txt, P0134_orientationJ_ImageJ.txt, P0137_orientationJ_ImageJ.txt, P0136_orientationJ_ImageJ.txt"
339_09,1,1683983.7003601319,3367977.4007202638,3367993.3655045182,397.97995999128074,1.3737048848387835e-19,332598.45929999993,0.036047263404291104,429.64203057363466,0.99999296528859383,1.0,2,101.60334503528213,1.5578152557924074,0.5610456917932068,127.92451219597848,0.05164614562317397,0.438954308206793,4,"P0139_orientationJ_ImageJ.txt, P0141_orientationJ_ImageJ.txt, P0138_orientationJ_ImageJ.txt, P0140_orientationJ_ImageJ.txt"
342_09,1,2441814.6471384205,4883639.294276841,4883655.2590610953,678.62010366357435,1.0301549057615936e-60,490941.95209999994,0.039311200972748539,754.48696315972609,0.99953503034436553,1.0,2,80.36100092651702,2.9755380421058284,0.2596607740346607,96.7827486959658,0.7515166482010253,0.7403392259653394,4,"P0143_orientationJ_ImageJ.txt, P0142_orientationJ_ImageJ.txt, P0144_orientationJ_ImageJ.txt, P0145_orientationJ_ImageJ.txt"
345_09,1,1158697.8929851595,2317405.7859703191,2317421.7507545734,584.31780379520512,8.4429701426403782e-46,246371.00710000002,0.05215409601155719,682.24236360730049,0.99928417574147688,1.0,2,92.02612413216971,2.4614207087355084,0.5643605877028676,103.66829435301909,1.3019399762762338,0.43563941229713227,4,"P0147_orientationJ_ImageJ.txt, P0149_orientationJ_ImageJ.txt, P0148_orientationJ_ImageJ.txt, P0146_orientationJ_ImageJ.txt"
348_09,1,1241635.6650750665,2483281.330150133,2483297.2949343873,350.60856454935652,5.4528479581030834e-14,262880.84029999987,0.041655974060401155,455.54439417768765,0.99998528254824814,1.0,2,77.96331700233976,0.22215314041742357,0.22063844337884722,91.23774164114761,2.704156016168493,0.7793615566211528,4,"P0152_orientationJ_ImageJ.txt, P0150_orientationJ_ImageJ.txt, P0151_orientationJ_ImageJ.txt, P0153_orientationJ_ImageJ.txt"
351_09,1,2754819.4112948463,5509648.8225896927,5509664.787373947,616.33113294431053,9.0758569975304659e-51,576060.0612,0.037563287134945542,792.72243503185564,0.99976316409075927,1.0,2,71.97198823883326,1.047449701044182,0.5956873518519712,80.83675976279552,3.24801647707218,0.40431264814802886,4,"P0156_orientationJ_ImageJ.txt, P0154_orientationJ_ImageJ.txt, P0157_orientationJ_ImageJ.txt, P0155_orientationJ_ImageJ.txt"
354_09,1,2430515.0228245747,4861040.0456491495,4861056.0104334038,286.37037609775496,1.6848883315062061e-07,478250.80370000005,0.026053484532508504,323.98728256307049,0.99999962362081884,1.0,2,100.0901465141523,1.0835684299829842,0.7663008206104441,163.13624495263684,0.7246574046370311,0.23369917938955598,4,"P0159_orientationJ_ImageJ.txt, P0160_orientationJ_ImageJ.txt, P0158_orientationJ_ImageJ.txt, P0161_orientationJ_ImageJ.txt"
357_09,1,1151834.1253100294,2303678.2506200587,2303694.2154043131,423.15873359688436,8.7680979439263149e-23,232808.35269999993,0.044642992237616787,460.03866560858165,0.99998819661808502,1.0,2,80.39610451909788,0.7393906372613311,0.5028344176651187,95.77987674345114,1.715158825018827,0.4971655823348812,4,"P0164_orientationJ_ImageJ.txt, P0165_orientationJ_ImageJ.txt, P0163_orientationJ_ImageJ.txt, P0162_orientationJ_ImageJ.txt"
