directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
375_09,1,2173796.1718733958,4347596.3437467916,4347602.7296604933,14926.232510743226,0.0,463611.35120000027,0.1714753196437834,14960.578068055629,0.00031301461479693593,1.0,2,87.60703989808403,1.909725782341494,0.5,102.4493030881347,1.909725782341494,0.5,4,"P0187_orientationJ_ImageJ.txt, P0190_orientationJ_ImageJ.txt, P0188_orientationJ_ImageJ.txt, P0189_orientationJ_ImageJ.txt"
378_09,1,2688050.404380471,5376104.808760942,5376111.1946746437,4100.0190792876183,0.0,552360.93429999996,0.086668927419902494,4243.7685488398592,0.73990507249825077,1.0,2,89.26059569265412,1.4402479779826987,0.5,109.30481508046981,1.4402479779826987,0.5,4,"P0195_orientationJ_ImageJ.txt, P0194_orientationJ_ImageJ.txt, P0191_orientationJ_ImageJ.txt, P0193_orientationJ_ImageJ.txt"
381_09,1,2030082.6023667238,4060169.2047334476,4060175.5906471494,6217.4801277996612,0.0,419629.4797999998,0.12105080137116105,6302.2305810717035,0.56234479559489248,1.0,2,83.21773979130562,1.4929462454444935,0.5,101.11617692771132,1.4929462454444935,0.5,4,"P0197_orientationJ_ImageJ.txt, P0199_orientationJ_ImageJ.txt, P0198_orientationJ_ImageJ.txt, P0196_orientationJ_ImageJ.txt"
384_09,1,1782011.5199628321,3564027.0399256642,3564033.4258393659,4707.2629589055059,0.0,353023.43349999998,0.11502065647485482,4735.0216390503101,0.79585268905064765,1.0,2,76.77293863460503,0.8960696420588212,0.5,101.62467681013662,0.8960696420588212,0.5,4,"P0203_orientationJ_ImageJ.txt, P0201_orientationJ_ImageJ.txt, P0200_orientationJ_ImageJ.txt, P0202_orientationJ_ImageJ.txt"
387_09,1,3563254.9012714573,7126513.8025429146,7126520.1884566164,714.28952676115614,1.4908965857908487e-66,728410.1222999997,0.034011074143892352,857.16818120936205,0.99746086450801308,1.0,2,78.39432264447476,1.373287735738362,0.5,99.16754271920084,1.373287735738362,0.5,4,"P0204_orientationJ_ImageJ.txt, P0205_orientationJ_ImageJ.txt, P0206_orientationJ_ImageJ.txt, P0207_orientationJ_ImageJ.txt"
390_09,1,1308785.1839642974,2617574.3679285948,2617580.7538422965,9509.3068617318913,0.0,266945.71140000003,0.19134193738420202,9521.1368797012692,0.98574501895939448,1.0,2,96.92579665594336,1.3034397117036247,0.5,115.64418615011193,1.3034397117036247,0.5,4,"P0209_orientationJ_ImageJ.txt, P0210_orientationJ_ImageJ.txt, P0211_orientationJ_ImageJ.txt, P0208_orientationJ_ImageJ.txt"
393_09,1,1263097.4127753517,2526198.8255507033,2526205.2114644051,2402.3257144338304,0.0,273037.08309999999,0.087944967521435116,2503.3832147647131,0.013146468073469864,1.0,2,82.05586557749807,2.133464071321403,0.5,97.08646839851441,2.133464071321403,0.5,4,"P0214_orientationJ_ImageJ.txt, P0215_orientationJ_ImageJ.txt, P0216_orientationJ_ImageJ.txt, P0217_orientationJ_ImageJ.txt"
396_09,1,2059578.237705447,4119160.475410894,4119166.8613245958,11101.898849976391,0.0,433302.07910000003,0.15888140804581777,11185.775577504623,0.37017432344682588,1.0,2,83.54270000851491,1.7224023729994355,0.5,99.49184537275312,1.7224023729994355,0.5,4,"P0221_orientationJ_ImageJ.txt, P0220_orientationJ_ImageJ.txt, P0219_orientationJ_ImageJ.txt, P0218_orientationJ_ImageJ.txt"
399_09,1,1805143.9397125461,3610291.8794250921,3610298.2653387939,7090.6141247000014,0.0,354086.24180000019,0.14457542528425235,7105.5445946958271,0.99728729548153994,1.0,2,80.03350671086555,0.7201663952887714,0.5,107.52252110493727,0.7201663952887714,0.5,4,"P0224_orientationJ_ImageJ.txt, P0223_orientationJ_ImageJ.txt, P0222_orientationJ_ImageJ.txt, P0225_orientationJ_ImageJ.txt"
402_09,1,1478901.1236536466,2957806.2473072931,2957812.6332209948,1168.9503883664652,6.1973093064309478e-147,299850.66819999996,0.064623923020715457,1208.0208248929375,0.99923316858697742,1.0,2,77.61004880649683,1.262653526281247,0.5,99.62395368791827,1.262653526281247,0.5,4,"P0227_orientationJ_ImageJ.txt, P0228_orientationJ_ImageJ.txt, P0226_orientationJ_ImageJ.txt, P0229_orientationJ_ImageJ.txt"
405_09,1,1816868.9840125153,3633741.9680250306,3633748.3539387323,8304.3816831875192,0.0,377808.53099999996,0.14070612398032606,8412.6995968924075,0.00023466701252750077,1.0,2,78.31971935596926,1.5703788227339457,0.5,95.56714756800648,1.5703788227339457,0.5,4,"P0233_orientationJ_ImageJ.txt, P0230_orientationJ_ImageJ.txt, P0232_orientationJ_ImageJ.txt, P0231_orientationJ_ImageJ.txt"
408_09,1,1175198.7620320676,2350401.5240641353,2350407.909977837,2492.0175238921115,0.0,255637.60590000002,0.095519096418153662,2615.8465760832569,0.14467012690386294,1.0,2,83.67479241206448,2.222649031546042,0.5,98.07693864141574,2.222649031546042,0.5,4,"P0237_orientationJ_ImageJ.txt, P0235_orientationJ_ImageJ.txt, P0236_orientationJ_ImageJ.txt, P0234_orientationJ_ImageJ.txt"
411_09,1,2500267.8293809355,5000539.658761871,5000546.0446755728,787.15103119020296,9.270928350222332e-79,503284.92350000015,0.041571912885698267,854.81439986241764,0.99949047821804182,1.0,2,90.38392697975114,1.1596925520289239,0.5,113.47454931309532,1.1596925520289239,0.5,4,"P0239_orientationJ_ImageJ.txt, P0238_orientationJ_ImageJ.txt, P0241_orientationJ_ImageJ.txt, P0240_orientationJ_ImageJ.txt"
414_09,1,1450795.4470722245,2901594.8941444489,2901601.2800581506,3029.1201942114121,0.0,293475.78199999995,0.10516249816416799,3062.9780256912732,0.99933863328443295,1.0,2,72.73733191298938,1.252413149325769,0.5,96.16605381597158,1.252413149325769,0.5,4,"P0242_orientationJ_ImageJ.txt, P0243_orientationJ_ImageJ.txt, P0244_orientationJ_ImageJ.txt, P0245_orientationJ_ImageJ.txt"
417_09,1,1295375.6016792136,2590755.2033584272,2590761.5892721289,2612.9658638904339,0.0,265908.59289999987,0.10068318821433332,2664.1564801941704,0.97843724707288382,1.0,2,79.53490449052055,1.4065613316574608,0.5,98.49720706167666,1.4065613316574608,0.5,4,"P0249_orientationJ_ImageJ.txt, P0247_orientationJ_ImageJ.txt, P0248_orientationJ_ImageJ.txt, P0246_orientationJ_ImageJ.txt"
423_09,1,1138324.4401173347,2276652.8802346694,2276659.2661483712,9475.7674686088067,0.0,230464.14810000014,0.19472731688662484,9500.7217565170286,0.0013439773014615186,1.0,2,77.02669968190347,1.2054926203556826,0.5,97.09845263832763,1.2054926203556826,0.5,4,"P0252_orientationJ_ImageJ.txt, P0251_orientationJ_ImageJ.txt, P0253_orientationJ_ImageJ.txt, P0250_orientationJ_ImageJ.txt"
