directory,converged,nllf,aic,bic,chisquare,chisquare p-value,n_observations,effect size,chisquare(e),chisquare(e) p-value,chisquare(e) power,n_components,mu0,kappa0,prob0,mu1,kappa1,prob1,number of files,filenames
237_09,1,1801870.272266906,3603742.544533812,3603745.7374906628,4104.3328552373405,0.0,369864.8137,0.11100254053414901,4161.9405808547044,0.99999298427976091,1.0,2,74.94920800402969,1.419952023161897,0.5,94.81326322264388,1.419952023161897,0.5,4,"P0002_orientationJ_ImageJ.txt, P0001_orientationJ_ImageJ.txt, P0003_orientationJ_ImageJ.txt, P0004_orientationJ_ImageJ.txt"
240_09,1,1946052.6999925815,3892107.399985163,3892110.5929420139,1083.8630546544584,2.8308230772333482e-131,397407.49119999976,0.045091702859015509,795.54032035789498,0.99961440137857105,1.0,2,81.66881012985965,1.3645690035614646,0.5,102.78573827889132,1.3645690035614646,0.5,4,"P0005_orientationJ_ImageJ.txt, P0008_orientationJ_ImageJ.txt, P0007_orientationJ_ImageJ.txt, P0006_orientationJ_ImageJ.txt"
243_09,1,2385578.0332479612,4771158.0664959224,4771161.2594527733,40275.255456384228,0.0,520812.52530000021,0.25981042807676014,39884.264250243927,0.00052287205456169605,1.0,2,91.45579559297175,2.2219515640306002,0.5,103.65580635231592,2.2219515640306002,0.5,4,"P0010_orientationJ_ImageJ.txt, P0009_orientationJ_ImageJ.txt, P0012_orientationJ_ImageJ.txt, P0011_orientationJ_ImageJ.txt"
246_09,1,1211121.2317482713,2422244.4634965425,2422247.6564533934,30308.195607478934,0.0,287540.56150000007,0.20823326313399609,29817.022385621553,0.00029441990478829005,1.0,2,90.02442953710296,3.92605346815337,0.5,99.28749715922942,3.92605346815337,0.5,4,"P0015_orientationJ_ImageJ.txt, P0013_orientationJ_ImageJ.txt, P0016_orientationJ_ImageJ.txt, P0014_orientationJ_ImageJ.txt"
249_09,1,1667070.123762035,3334142.2475240701,3334145.440480921,6269.945075794164,0.0,323851.06249999983,0.14600757855442925,6399.2546795497437,0.99998581534738462,1.0,2,86.24100045308883,0.5054421919845802,0.5,118.18279890887166,0.5054421919845802,0.5,4,"P0018_orientationJ_ImageJ.txt, P0019_orientationJ_ImageJ.txt, P0020_orientationJ_ImageJ.txt, P0017_orientationJ_ImageJ.txt"
252_09,1,2329524.908651995,4659051.81730399,4659055.0102608409,9537.0232775456425,0.0,482006.21929999982,0.14021245519641395,9435.0660346377044,0.86991807829209911,1.0,2,85.55592896093432,1.5036694652087765,0.5,103.21769119541484,1.5036694652087765,0.5,4,"P0022_orientationJ_ImageJ.txt, P0024_orientationJ_ImageJ.txt, P0021_orientationJ_ImageJ.txt, P0023_orientationJ_ImageJ.txt"
255_09,1,2264579.9272959735,4529161.854591947,4529165.0475487979,1615.848856115681,6.626266678104707e-232,449214.51070000033,0.059324876581504447,1571.9378386236174,0.99075010003568231,1.0,2,78.1263096167517,0.9310798886279626,0.5,103.65661964241029,0.9310798886279626,0.5,4,"P0028_orientationJ_ImageJ.txt, P0027_orientationJ_ImageJ.txt, P0025_orientationJ_ImageJ.txt, P0026_orientationJ_ImageJ.txt"
258_09,1,2870105.3741997438,5740212.7483994877,5740215.9413563386,22748.600062476282,0.0,592718.03580000007,0.19436732220215794,22600.805388970781,0.45943410786929895,1.0,2,86.61012865364596,1.4662663409299779,0.5,103.84809973980094,1.4662663409299779,0.5,4,"P0029_orientationJ_ImageJ.txt, P0032_orientationJ_ImageJ.txt, P0031_orientationJ_ImageJ.txt, P0030_orientationJ_ImageJ.txt"
261_09,1,4142041.8506637006,8284085.7013274012,8284088.8942842521,4891.2573196380717,0.0,802683.2011000003,0.078260485575321032,4737.0534581461134,0.99492374630410951,1.0,2,81.550471604897,0.4410239597509667,0.5,115.81580762728251,0.4410239597509667,0.5,4,"P0035_orientationJ_ImageJ.txt, P0034_orientationJ_ImageJ.txt, P0033_orientationJ_ImageJ.txt, P0036_orientationJ_ImageJ.txt"
264_09,1,2667687.7317565219,5335377.4635130437,5335380.6564698946,4340.8049175036349,0.0,527827.87420000008,0.087536825383936576,3970.7364260405011,0.97666417972375486,1.0,2,105.41285587145873,0.9074631796438095,0.5,132.75828527559642,0.9074631796438095,0.5,4,"P0037_orientationJ_ImageJ.txt, P0039_orientationJ_ImageJ.txt, P0040_orientationJ_ImageJ.txt, P0038_orientationJ_ImageJ.txt"
267_09,1,1745641.8025514842,3491285.6051029684,3491288.7980598193,4996.1333013060457,0.0,346772.78600000002,0.12295225721695474,5070.4066431905349,0.99257917676224439,1.0,2,82.57835689672639,0.9422450234733534,0.5,106.92137361768525,0.9422450234733534,0.5,4,"P0041_orientationJ_ImageJ.txt, P0043_orientationJ_ImageJ.txt, P0042_orientationJ_ImageJ.txt, P0044_orientationJ_ImageJ.txt"
270_09,1,1977622.8903362935,3955247.780672587,3955250.9736294379,14436.421144668273,0.0,440197.52579999983,0.15952358472515871,14043.777405281595,0.00028198904431175897,1.0,2,93.22331078418323,2.569591177899362,0.5,105.63962623921896,2.569591177899362,0.5,4,"P0047_orientationJ_ImageJ.txt, P0048_orientationJ_ImageJ.txt, P0045_orientationJ_ImageJ.txt, P0046_orientationJ_ImageJ.txt"
273_09,1,3115352.4850997017,6230706.9701994034,6230710.1631562542,20330.933332632976,0.0,656144.32700000016,0.16749998180791706,20107.327352313936,0.00036428233624097306,1.0,2,76.97614809305456,1.7350771876551376,0.5,92.7439900426977,1.7350771876551376,0.5,4,"P0049_orientationJ_ImageJ.txt, P0052_orientationJ_ImageJ.txt, P0051_orientationJ_ImageJ.txt, P0050_orientationJ_ImageJ.txt"
276_09,1,841753.20801068004,1683508.4160213601,1683511.6089782109,6608.6963663737024,0.0,173927.05520000003,0.19361799085583797,6573.7778131217747,0.7789980872733977,1.0,2,81.24700418981692,1.4726982070423493,0.5,98.34453509882003,1.4726982070423493,0.5,4,"P0056_orientationJ_ImageJ.txt, P0054_orientationJ_ImageJ.txt, P0053_orientationJ_ImageJ.txt, P0055_orientationJ_ImageJ.txt"
279_09,1,1987769.4958934234,3975540.9917868469,3975544.1847436978,4684.847844295552,0.0,391455.59990000009,0.11067686566306965,4719.2622878333614,0.9671277289327217,1.0,2,71.77972289639611,0.8005415167401587,0.5,98.60356630578164,0.8005415167401587,0.5,4,"P0057_orientationJ_ImageJ.txt, P0058_orientationJ_ImageJ.txt, P0059_orientationJ_ImageJ.txt, P0060_orientationJ_ImageJ.txt"
282_09,1,1854419.4116760711,3708840.8233521422,3708844.0163089931,1329.9744169164253,4.3391024225865529e-177,373133.2664000002,0.054780159035439036,1107.4460160609058,0.99781924366124775,1.0,2,67.72913885845934,1.150612504257353,0.5,90.69717203887961,1.150612504257353,0.5,4,"P0064_orientationJ_ImageJ.txt, P0061_orientationJ_ImageJ.txt, P0063_orientationJ_ImageJ.txt, P0062_orientationJ_ImageJ.txt"
285_09,1,3529171.7760724602,7058345.5521449205,7058348.7451017713,18223.907808163018,0.0,715401.38759999967,0.15901593522191518,18113.547777114098,0.71672471020255835,1.0,2,69.25948609710989,1.2245314468883046,0.5,89.1949576055998,1.2245314468883046,0.5,4,"P0067_orientationJ_ImageJ.txt, P0065_orientationJ_ImageJ.txt, P0068_orientationJ_ImageJ.txt, P0066_orientationJ_ImageJ.txt"
288_09,1,1968262.3985038134,3936526.7970076269,3936529.9899644777,4175.0360825823636,0.0,413318.89480000007,0.10069751154500772,3772.0175794667002,0.99999889365205319,1.0,2,83.96832978349107,1.7287179857383335,0.5,101.53999577874188,1.7287179857383335,0.5,4,"P0071_orientationJ_ImageJ.txt, P0069_orientationJ_ImageJ.txt, P0070_orientationJ_ImageJ.txt, P0072_orientationJ_ImageJ.txt"
291_09,1,1463456.8670017431,2926915.7340034861,2926918.926960337,7412.4761450674068,0.0,286966.87069999997,0.15831506146488586,7502.5770504182801,0.2205672392137763,1.0,2,105.46019406708334,0.7144720981098515,0.5,133.1393536181141,0.7144720981098515,0.5,4,"P0073_orientationJ_ImageJ.txt, P0075_orientationJ_ImageJ.txt, P0074_orientationJ_ImageJ.txt, P0076_orientationJ_ImageJ.txt"
294_09,1,1918688.6730712359,3837379.3461424718,3837382.5390993226,2732.4456757473581,0.0,381287.01470000012,0.083867545773582325,2745.1765256927838,0.86457913348232862,1.0,2,87.7839583070735,0.9534213689858495,0.5,112.4909109570035,0.9534213689858495,0.5,4,"P0078_orientationJ_ImageJ.txt, P0080_orientationJ_ImageJ.txt, P0079_orientationJ_ImageJ.txt, P0077_orientationJ_ImageJ.txt"
297_09,1,2120220.9992317017,4240443.9984634034,4240447.1914202543,5997.3843542328514,0.0,462296.20450000017,0.10151254662991409,5754.9806504214093,0.00017249775140559809,1.0,2,81.98579705787549,2.255321519017076,0.5,96.15594767728551,2.255321519017076,0.5,4,"P0084_orientationJ_ImageJ.txt, P0083_orientationJ_ImageJ.txt, P0082_orientationJ_ImageJ.txt, P0081_orientationJ_ImageJ.txt"
300_09,1,1666669.4294149498,3333340.8588298997,3333344.0517867506,4038.1439820158794,0.0,357722.68759999995,0.10321000669444641,3736.1116069749291,0.98006440393223326,1.0,2,98.56356785685988,2.0363094495208074,0.5,114.35147929571538,2.0363094495208074,0.5,4,"P0086_orientationJ_ImageJ.txt, P0088_orientationJ_ImageJ.txt, P0087_orientationJ_ImageJ.txt, P0085_orientationJ_ImageJ.txt"
303_09,1,2718090.5991118257,5436183.1982236514,5436186.3911805023,4308.145961768575,0.0,551819.40869999991,0.085290710667927108,3935.8505596448067,0.97898495384248685,1.0,2,74.16752129796316,1.2670783169211883,0.5,95.2391561849768,1.2670783169211883,0.5,4,"P0091_orientationJ_ImageJ.txt, P0090_orientationJ_ImageJ.txt, P0089_orientationJ_ImageJ.txt, P0092_orientationJ_ImageJ.txt"
